Intensity_db,DB dIM,dRetention
230222.2,-0.0034,-269.9388
225210.33,-0.0029,-278.5558
208771.44,-0.004,-271.105
101920.805,0.247,-272.0503
100826.27,-0.007,-266.7192
42070.836,-0.0093,-261.679
40736.62,-0.0092,-260.5137
36824.72,-0.0093,-261.1139
17034.83,-0.0111,-253.9517
13338.609,-0.0134,-252.2545
319849.22,-0.0119,140.5859
314634,-0.0309,138.254
305879.7,-0.0124,147.5841
301952.38,-0.0113,142.2292
285965.38,-0.0135,150.3944
235777.78,-0.0129,140.9104
235777.78,-0.0251,140.9104
215446.61,-0.0091,138.3529
64861.75,-0.0181,141.4712
44443.484,-0.0364,146.3335
37034.07,-0.0146,-349.5168
29268.25,-0.0227,-342.7698
28102.168,-0.0293,-341.9144
28083.87,-0.0256,-343.9368
27321.727,0.0049,-305.1984
24769.92,-0.024,-340.7499
22957.082,-0.0267,-344.4534
21723.19,-0.0276,-348.6008
15645.566,-0.0091,-310.4281
14489.45,-0.0084,-311.2704
8184.698,-0.0113,-314.8654
251162.88,,
210625.05,,
155506.05,,
280747.75,0.0281,-4.2657
275381.06,0.0276,-2.4136
262876.2,0.0295,-10.3846
262705.94,0.0397,-5.9228
246198.8,0.0269,-7.0896
196925.33,0.0249,-7.386
120074.4,0.0368,10.7103
27034.057,0.0193,19.8845
22979.672,0.0164,1.9713
21660.47,0.0129,9.9451
20473.14,0.0213,13.0488
16904.426,0.0158,13.339
16730.55,0.0125,9.8405
11995.364,0.0225,1.2462
317236.25,-0.0049,226.569
289704.9,-0.0046,223.0701
147485.08,-0.0118,227.8967
133218.6,-0.0077,228.0283
61575.668,-0.0133,229.9145
40659.227,-0.0158,239.9576
34949.906,-0.0196,238.8144
34520.457,-0.017,234.1248
32204.906,-0.0157,232.96
21559.535,-0.0171,240.3889
19410.264,-0.0158,244.0899
176643.55,,
61552.28,,
21602.99,,
20683.469,,
316116,,
286736.22,,
263118.1,,
262523.4,,
247365.56,,
224116.12,,
219249.8,,
217227.8,,
205983.92,,
198608.77,,
169127.03,,
159738.69,,
157260.55,,
151364.25,,
138189.88,,
133561.39,,
93358.15,,
92182.79,,
91162.73,,
87411.02,,
86132.43,,
82376.43,,
70649.164,,
40689.887,,
40642.2,,
16370.599,,
16174.653,,
315600.53,-0.0076,-324.8431
301652.56,-0.0114,-321.1209
291572.84,-0.0097,-318.2518
257315.7,-0.0084,-323.6536
243404.8,-0.0128,-320.9469
150493.97,-0.013,-312.6931
147382.89,-0.0138,-314.1992
128377.5,-0.0109,-318.8647
127456.29,-0.0126,-320.8568
76457.234,-0.0153,-310.7986
71406.664,-0.0185,-314.3692
41801.637,-0.0227,-311.0706
37606.773,-0.0197,-313.4434
34109.902,-0.022,-313.4031
21147.06,-0.0217,-308.1194
19880.402,-0.0234,-309.2878
18920.906,-0.0189,-308.3396
298315.56,-0.012,-73.6628
252807.75,0.0209,-70.6732
68732.57,0.284,-69.2131
57635.906,0.0101,-53.017
56728.312,0.0079,-53.4459
38253.46,-0.0206,-55.924
30576.209,0.0059,-57.0911
27771.18,0.2822,-55.3411
25409.781,0.2822,-56.5068
23207.494,0.2765,-57.7581
22629.658,0.2813,-51.8431
21663.035,0.288,-58.84
314815.62,-0.0151,-398.5364
293192.2,-0.016,-396.6168
276501.2,-0.016,-392.5577
232389.45,-0.0123,-403.4054
228547.67,-0.0116,-403.6152
223404,-0.013,-402.8716
163806.1,0.005,-399.7016
149136.38,-0.0173,-385.3245
132982.75,-0.0113,-395.8199
131885.28,0.0038,-396.6168
128513.44,0.0048,-398.9496
122523.54,-0.0126,-392.831
110610.84,-0.0072,-393.9963
104206.32,0.0034,-396.4063
78361.91,-0.0101,-378.5663
69781.73,0.0029,-385.8344
63736.06,-0.0165,-386.2737
62295.957,0.003,-382.9921
49066.605,-0.0138,-387.4396
35328.957,-0.0086,-380.8709
31557.277,-0.0127,-375.5971
21186.598,-0.0199,-374.4316
15587.14,-0.0193,-373.2659
13307.419,-0.0139,-372.0996
314244.12,,
305006.5,,
275555.8,,
239308.23,,
234512.3,,
138838.42,,
90516.04,,
86848.97,,
25754.883,,
23694.107,,
23332.58,,
21391.58,,
19592.242,,
313281.5,0.0404,312.4942
281561.8,0.015,307.8298
257317.75,0.0194,313.9492
256064.17,0.0525,304.3299
247539.3,0.013,304.3299
239116.83,0.0112,309.2829
216297.2,0.0494,310.93
204127.31,0.0417,304.6183
201532.75,0.0336,317.9262
201517.83,0.0137,308.5963
192701.7,0.0034,308.1168
182139.17,0.038,314.2305
176985.58,0.0121,311.1316
170103.81,0.0143,308.399
169702.6,0.0245,307.6329
165035.12,0.0438,303.4522
164647.06,0.0277,306.2656
153138.62,0.0101,306.0665
149898.56,0.0991,310.1612
144270,0.0414,305.3002
133100.03,0.042,303.9317
121526.81,0.0375,303.7351
78139.71,0.0111,310.5159
73740.875,0.0131,313.6786
64913.426,0.0113,307.0166
59184.875,0.0275,305.8511
45367.605,0.043,318.6788
36783.57,0.0417,320.6774
28100.1,0.4411,308.995
23098.979,0.1872,306.6636
22252.775,0.0366,312.5679
21737.445,0.0198,314.5822
21427.191,0.1868,312.7823
21150.854,0.0178,313.5225
18099.758,0.1866,315.1155
16652.416,0.0353,305.5155
12716.703,0.1872,310.93
11982.051,0.4385,311.8988
11596.625,0.0283,314.2625
6544.5234,0.0316,314.3527
74549.414,0.0133,310.3956
71159.69,0.0175,307.7481
37688.707,0.017,314.7354
35125.76,0.0129,312.4042
294229.84,,
278663.03,,
240186.64,,
233880.5,,
232132.58,,
54624.7,,
26025.13,,
13670.315,,
64337.637,-0.209,133.2304
44243.457,-0.2102,140.4766
24033.88,-0.2086,148.7171
275067.22,,
205846.67,,
197801.44,,
123724.77,,
100437.84,,
53179.176,,
29303.768,,
18430.97,,
14896.239,,
220754.31,-0.01,-134.2162
64400.19,-0.0116,-120.6449
16070.7,-0.0123,-113.8573
276411.44,0.018,-294.2177
271200.22,0.0176,-295.242
183282.56,0.0139,-286.8354
178338.2,0.0102,-288.2982
88027.664,0.0064,-284.1328
51198.082,0.0072,-283.5578
39649.59,0.0081,-278.5876
34252.176,0.0093,-279.7538
12371.398,0.0073,-275.4938
271440.25,,
258828.56,,
243952.55,,
214826.69,,
202651.94,,
178295.5,,
178295.5,,
174280.8,,
154651.94,,
45266.23,,
39380.69,,
39161.785,,
35521.984,,
32563.203,,
32195.35,,
24464.732,,
24002.525,,
16682.371,,
16025.278,,
12892.141,,
237233.05,,
213809.45,,
212693.23,,
190769.88,,
182323.05,,
177419.88,,
168516.83,,
152708.77,,
145640.94,,
145579.11,,
140531.28,,
138979.17,,
92096.586,,
87485.62,,
82513.33,,
48155.332,,
27757.537,,
26344.6,,
26271.69,,
26264.172,,
25859.594,,
22950.469,,
21357.09,,
19315.46,,
18196.102,,
18063.766,,
17547.596,,
235598.42,,
234094.95,,
197742.11,,
181909.73,,
92979.96,,
92516.46,,
86575.695,,
57070.74,,
51637.207,,
44679.387,,
42425.266,,
42278.156,,
40876.375,,
27852.975,,
22283.992,,
22234.924,,
309125.6,,
55287.855,,
248012.2,0.034,5.2649
86192.03,0.0706,4.8092
31207.791,0.0701,11.1822
29917.49,0.0152,5.072
285090.84,0.0084,32.2246
282086.94,0.0103,21.5999
273600.56,0.0069,28.0329
268575.4,0.007,27.5585
252617.95,0.0081,24.5349
236838.45,0.0068,29.0029
231875.25,0.0076,26.3921
226680.08,0.0073,27.0441
223123.11,0.0094,25.2263
210743.88,0.0085,24.3382
208521.67,0.0083,23.5427
118750.29,0.0077,35.4326
117038.09,0.0056,31.2978
98395.19,0.0081,29.5999
53139.453,0.0037,34.7936
51228.137,0.0026,34.8629
32124.906,0.002,38.0454
26684.463,0.0008,36.919
16173.075,0.0004,41.0336
13397.376,0.0029,41.9845
306141.38,0.024,-18.3126
289391.2,0.0214,-12.4976
281988.94,0.0255,-25.3095
278108.6,0.0233,-19.4943
272957.47,0.023,-22.0004
247487.05,0.0224,-16.1994
241786.17,0.021,-16.3488
234138.17,0.0233,-24.513
230417.8,0.0235,-24.3636
214417.64,0.021,-26.8451
145247.58,0.0188,-13.7711
140339.42,0.0165,-14.9368
125348.54,0.0169,-16.3953
68955.21,0.0073,-10.4956
59321.035,0.0102,-12.8282
58695.723,0.0121,-11.0662
36992.066,0.0062,-6.2123
34955.523,0.0082,-5.6559
17178.344,0.0064,-2.1098
13294.286,0.0061,-1.2618
305395.84,,
304669.47,,
285353.72,,
277576.94,,
255734.64,,
253435.48,,
252164.89,,
250351.38,,
222506.94,,
219150.83,,
203443.67,,
199382.95,,
184807.56,,
171341.17,,
153226.78,,
82160.91,,
81197.58,,
76788.625,,
75889.94,,
55867.48,,
53440.203,,
52967.8,,
52745.95,,
48439.125,,
45597.61,,
43586.824,,
38143.125,,
34170.164,,
26135.219,,
23959.967,,
13295.147,,
13212.011,,
13062.874,,
302017.66,-0.0298,459.202
281106.12,-0.0296,461.3498
257266.95,-0.0323,461.5224
217100.31,-0.0301,460.1516
215257.89,-0.0326,460.0028
126283.055,-0.0305,470.7433
122753,-0.0305,469.284
71121.62,-0.0194,463.7457
38976.266,-0.0287,468.7848
304272.53,0.0126,-87.7569
300427.16,0.0023,-87.2685
284305.7,0.0155,-98.906
277672.7,0.0053,-95.9198
265551.44,0.0094,-93.1029
245192.12,0.0151,-87.4704
241725.67,-0.0024,-82.7975
234141.69,-0.002,-80.4725
225107.08,0.0068,-94.4595
224694.83,-0.0036,-79.3078
208469.81,0.0115,-95.6339
186648.11,0.0093,-96.7916
120854.82,-0.0046,-78.2446
109572.98,-0.006,-80.6724
104508.15,0.0125,-84.0749
88918.48,0.0018,-85.3379
52644.277,0.0234,-497.7928
46775.707,0.0356,-503.7607
46584.816,0.0226,-499.1379
46180.723,0.0288,-500.3052
36091.78,0.0014,-78.6877
35494.332,0.0088,-79.4302
34528.793,0.0236,-501.6421
30048.62,0.0087,-80.5975
29235.943,0.0196,-500.3389
19799.635,0.0002,-75.9253
13570.769,0.0023,-70.9556
304122.6,-0.002,-183.9441
281402.7,-0.0055,-182.9697
267991.78,-0.0027,-181.6287
235071.92,-0.0065,-189.9966
224891.33,-0.0081,-191.163
214026.62,-0.0076,-189.7927
109305.94,-0.0061,-182.9038
104452.914,-0.0137,-184.3599
100262.96,-0.01,-185.5263
38463.453,-0.0122,-180.1952
25105.67,-0.0117,-172.4563
21964.014,-0.0118,-175.9547
19931.602,-0.017,-173.0129
10327.644,-0.0154,-171.2317
294891.75,-0.0767,46.9938
266945.1,-0.0751,41.1624
265806.3,0.0255,49.3263
259753.92,0.0215,42.3326
210323.64,0.0234,44.2671
169999.69,0.0432,50.7846
161215.58,-0.0784,44.4679
145064.75,0.0207,44.4679
138086.22,-0.0237,43.4958
122647.25,-0.0293,44.9536
115903.1,0.0239,-134.7748
113620.47,0.0472,44.4679
113288.19,0.0326,40.565
112947.25,0.043,43.3019
103805.54,0.0523,-137.1078
97699.15,0.0211,-131.8382
95842.84,0.0198,-131.5134
88283.16,0.0229,-132.6805
81392.13,0.0489,-135.0117
78197.86,0.0523,-139.4401
73426.31,0.05,-134.1707
66966.45,0.0446,47.0172
66861.23,0.0226,-132.0408
66359.73,-0.0851,-138.2734
65810.88,0.0198,48.1842
62174.55,0.0523,-136.1792
61567.02,-0.0328,-132.4411
59697.316,-0.0827,-139.4401
57715.285,-0.082,-126.0068
57168.332,-0.0867,-133.8469
56387.504,0.0501,-132.7755
56128.223,0.0501,-133.2067
54081.39,-0.082,48.1842
52927.594,0.02,-131.6089
52572.082,0.0507,-133.9441
50298.734,-0.0811,47.0172
45904.78,-0.0893,-134.1707
45512.89,0.0168,-133.9441
42243.695,-0.0816,42.5492
41393.43,-0.0838,-130.4427
40144.426,0.0401,47.2133
39981.285,-0.0862,-133.2067
37914.477,-0.0328,-131.5134
37287.984,0.021,45.851
34468.297,-0.0839,-131.6089
31255.352,-0.0351,-126.0068
30903.178,0.036,44.8815
29483.758,-0.0333,-129.5057
27082.037,-0.035,-132.6805
23416.146,0.0154,53.2457
18913.89,-0.0854,51.5245
17835.686,-0.0385,-133.0044
16462.746,0.0176,50.9132
14899.772,-0.0825,50.9132
14685.356,-0.0364,-129.2761
13986.829,0.0477,-126.8976
12443.556,-0.0317,-128.1102
12403.43,0.0402,52.6909
10260.31,-0.0824,58.1106
114455.47,,
18792.006,,
303576.44,-0.0079,-7.9071
276253.62,-0.0089,-5.3444
265629.7,-0.0055,-3.6426
210705.08,-0.009,-5.1585
142029.64,-0.0085,-0.4033
139950.92,-0.0115,1.5823
75811.81,-0.0192,2.5092
68059.234,-0.0139,7.2464
41225.242,-0.0178,5.8311
37403.656,-0.0219,2.2384
19635.47,-0.0155,6.4306
303146.34,0.0074,-56.5723
289629.28,0.0045,-48.8119
283894.8,0.0059,-52.8476
259108,0.0034,-57.5125
238059.98,0.0038,-51.8676
233789.86,0.0048,-55.8091
217746.2,0.0045,-57.3269
201422.67,0.0044,-58.8653
179870.83,0.0028,-60.0309
122457.32,0.0002,-49.4214
111738.96,-0.0007,-52.5713
67378.305,-0.0045,-46.0113
60467.953,-0.0056,-44.9223
56908.543,-0.0058,-46.0879
34396.293,-0.0094,-44.0932
262407.84,,
64000.285,,
28626.365,,
15089.515,,
301297.7,,
284631.7,,
209741.33,,
97459.984,,
65617.18,,
29900.24,,
28206.783,,
256052.19,,
239857.5,,
218515.05,,
61206.28,,
54711.01,,
28841.438,,
22786.195,,
13518.308,,
288217.06,,
279267.06,,
276779.7,,
269457.34,,
247619,,
200433.83,,
194499.7,,
185899.67,,
159483.84,,
133452.48,,
119875.94,,
92098.77,,
88806,,
47715.543,,
23922.12,,
22462.834,,
301005.8,,
291596.97,,
284873.88,,
275666.44,,
265472.2,,
265472.2,,
264380.16,,
254212.94,,
250845.05,,
241761.17,,
235667.83,,
215107.38,,
164369.55,,
157232.94,,
153045.34,,
147494.06,,
143565.4,,
139665.73,,
137776.5,,
136499.61,,
133611.27,,
132779.39,,
128824.85,,
123898.52,,
108417.31,,
106853.055,,
94416.04,,
87664.75,,
85993.6,,
81384.5,,
71203.61,,
62678.574,,
50715.707,,
41529.92,,
35377.1,,
34289.22,,
32469.133,,
28809.314,,
28236.525,,
27253.68,,
20216.41,,
19467.594,,
18657.13,,
15967.558,,
14281.112,,
12095.999,,
9502.377,,
8822.311,,
7963.0034,,
288764.06,0.0286,-73.8144
263627.88,0.0247,-67.8573
257288.38,0.0232,-72.3288
241593.42,0.0239,-70.7495
134461.88,0.0146,-61.1241
33881.48,0.0002,-48.0055
297887.56,-0.0014,-157.5353
249455.44,0.0009,-164.5425
248503.77,-0.0026,-152.9027
231161.89,-0.0056,-160.3865
218341.17,-0.0055,-159.9017
215615.27,0.0009,-161.2569
211362.05,-0.0007,-161.2688
119017.13,-0.0062,-155.6271
103942.31,-0.003,-153.2115
49374.887,-0.0075,-151.3234
46168.418,-0.0071,-152.0666
37406.996,-0.0097,-153.2321
31520.666,-0.0104,-146.2242
26984.904,-0.0096,-149.4182
297776.56,-0.1222,-209.8079
281465.8,0.005,-208.6422
270562.12,0.0087,-200.9886
269184.53,0.0017,-204.4878
262741.8,0.0143,-199.3384
244705.75,0.0048,-202.8364
237518.69,-0.0156,-191.1744
229794.39,-0.1227,-205.6546
205997.02,-0.026,-196.04
205806.94,0.0071,-203.1802
195497.34,-0.1239,-204.0035
194302.86,0.0036,-205.5127
191939.3,0.0029,-204.2028
81007.55,0.0014,-192.4408
74258.01,0.0019,-190.4049
28674.916,0.0005,-186.2406
27390.537,-0.0052,-183.907
24558.586,-0.0026,-187.9962
24012.82,-0.0023,-186.8302
22674.656,-0.0003,-184.4977
288993.47,,
281182.1,,
277924.62,,
245730.45,,
222182.64,,
133600.97,,
129712.664,,
69666.72,,
68271.78,,
38334.082,,
297694,,
289290.62,,
262703.2,,
259565.06,,
258368.88,,
256136.08,,
225855.3,,
211420.52,,
211308.25,,
203008.52,,
200336.98,,
196681.27,,
176726.7,,
168843.19,,
155980.38,,
63956.457,,
60983.8,,
55564.484,,
39242.285,,
33034.58,,
27002.377,,
24539.541,,
24205.365,,
22464.766,,
18517.092,,
13601.917,,
258716.38,0.0195,35.2906
236456.89,0.0183,33.434
235650.2,0.0186,34.4105
147412.81,0.0181,41.9993
63282.168,0.011,43.6927
51183.8,0.0124,41.3616
16156.848,0.0093,54.5967
296209.75,,
273705.78,,
267486.94,,
264721.94,,
241527.75,,
238326.42,,
235774.56,,
232528.56,,
190099.12,,
177970.67,,
157332.25,,
153242.12,,
128988.78,,
117387.19,,
80329.35,,
295893.47,0.0303,-21.9413
269348.2,0.0138,-25.4414
265643.12,0.0293,-26.6078
261390.92,0.0287,-17.4614
260616.75,0.008,-18.6276
255258.25,0.0109,-9.1244
245811.06,0.0111,-9.2979
242985.12,-0.0025,-20.7871
238879.95,0.0287,-21.9537
238408.94,0.028,-23.2922
219848.42,0.0288,-23.1205
209548.42,0.0283,-21.0054
208834.67,0.0285,-21.1416
201825.77,0.0265,-24.4595
178538.95,0.0226,-24.5037
157945.56,0.0259,-25.8055
128347.38,0.0313,-25.6705
101029.73,0.0114,-10.4002
97822.19,0.0289,-15.0662
96459.164,0.0267,-15.3685
95019.73,0.0085,-16.5349
93413.77,0.0282,-16.2328
91345.65,0.029,-17.7011
32043.9,0.024,-8.8591
28125.572,0.0234,-14.6915
28125.541,0.0258,-12.9545
276115.88,0.0058,-35.2319
263871.84,0.0024,-33.526
236145.83,0.0059,-34.8863
139163.55,0.0006,-26.7877
77817.586,0.0058,-504.3046
67638.51,0.0042,-502.8962
64566.457,0.003,-504.0628
59353.082,-0.0048,-19.21
58132.36,0.0027,-526.8713
57117.574,0.006,-528.2209
47894.426,0.008,-506.2069
31939.32,0.0023,-503.3048
27317.979,0.0023,-519.8245
295099.62,,
285244.53,,
284464.22,,
274294.75,,
267806.7,,
267229.28,,
239928.05,,
198179.02,,
195133.64,,
111807.77,,
65710.555,,
32212.932,,
31365.084,,
30191.982,,
29138.979,,
25866.502,,
19461.352,,
19325.74,,
16794.168,,
250525.06,-0.0035,232.7513
196216.94,0.0286,231.7862
188804.16,0.0368,229.4538
167473.03,-0.003,239.5505
158143,-0.0039,226.7194
141335.5,-0.0023,225.9556
72385.52,0.0311,226.152
51110.26,0.0323,236.6664
17865.115,-0.0065,233.4339
15456.786,-0.0025,232.825
11626.8125,0.0295,234.3341
293906.72,0.0144,-48.9097
290912.28,0.0015,-57.0731
241878.27,0.0019,-57.2735
234789.62,0.0015,-56.8984
127184.586,-0.0025,-55.6412
61159.137,-0.007,-47.9834
51822.516,-0.0061,-50.2482
19507.227,-0.0112,-48.1885
293007.62,-0.0034,-100.9749
267224.3,-0.0053,-99.9976
267151.88,-0.0008,-101.1628
249016.81,0.0013,-95.8569
224810.58,-0.002,-102.8552
35092.547,-0.007,-99.7055
30393.47,0.3393,-105.64
22559.828,0.3289,-101.1628
20964.84,0.3273,-100.3096
292112.7,-0.002,149.5098
257254.17,-0.0007,145.868
253285.92,0.0131,141.811
238531.62,0.016,141.2032
236895,0.0141,143.6787
215700.23,0.0121,141.6214
195861.8,0.0125,142.1571
109179.46,0.01,144.5577
103308.77,0.0082,143.9212
66010.46,0.0054,149.8203
55951.95,0.0046,148.5775
54653.863,0.0034,149.7442
30031.195,-0.0007,156.4967
29392.01,0.0031,152.9991
13957.051,1.00E-04,158.3061
291681.3,-0.0358,-34.6493
291193.6,-0.0078,-36.2018
283813.34,-0.0259,-32.7036
280724.03,-0.0378,-29.2051
256402.92,-0.0082,-45.1456
234200.42,-0.011,-46.3129
223359.67,-0.0133,-41.044
76910.88,-0.0147,-35.503
59345.47,-0.1899,-39.7003
55381.22,-0.0152,-39.0681
53243.938,-0.19,-34.0462
48644.33,-0.1905,-36.3778
46204.77,-0.1903,-36.7459
43965.918,-0.1902,-37.322
23809.078,-0.0202,-29.9016
23053.406,-0.0188,-28.7352
244618.31,0.0408,-329.0488
228175.05,0.0483,-324.3828
208734.42,0.0498,-323.4057
199280.48,0.0208,-335.1949
151517.14,0.0495,-326.079
110611.664,0.089,-330.5303
106997.96,0.0087,-326.5242
89489.555,0.0885,-327.3365
85728.03,0.3287,-332.8624
85559.7,0.3257,-328.0719
82454.6,0.3269,-330.8354
77477.32,0.3245,-329.2367
75379.266,0.3238,-331.3806
72989.2,0.0893,-324.5728
67263.08,0.3282,-331.9096
28456.607,0.328,-320.0308
27334.383,0.3248,-321.8591
27202.54,0.32,-320.6918
26698.354,0.3229,-319.5271
25570.146,0.3247,-322.3631
24196.492,0.3263,-323.5288
12865.813,0.3191,-318.2955
291218.4,-0.0111,-43.9782
220521.69,0.0044,-40.7775
191966.75,0.004,-52.1413
179843.7,0.0044,-50.1068
158923.58,0.0017,-47.3428
148045.42,0.0022,-48.8456
147399.8,0.001,-50.6501
142513.88,0.0059,-51.1775
142146.06,0.0065,-51.8161
118908.375,0.0062,-52.3484
90442.35,0.0036,-40.4647
86807.77,-0.0012,-42.7974
85721.98,-0.0013,-42.2953
50594.8,-0.0043,-34.0681
41504.76,-0.0049,-37.7414
26602.703,-0.0105,-28.5523
21564.785,-0.0123,-33.045
11571.008,-0.0133,-26.7386
289444.12,,
283108.5,,
256193.3,,
238964.56,,
238573.69,,
234944.08,,
232929.45,,
210988.75,,
201897.55,,
130739.51,,
123257.16,,
122884.54,,
122155.414,,
120345.53,,
116147.9,,
113527.19,,
111983.94,,
111916.9,,
92136.04,,
91458.28,,
88856.914,,
80444.03,,
54119.27,,
51779.723,,
44206.91,,
37117.555,,
34978.867,,
15164.183,,
11595.945,,
270788.78,0.0122,-31.4133
264196.3,0.0124,-33.8102
255992.05,-0.0128,-19.7506
251073.8,-0.0264,-15.0867
249082.19,-0.0203,-42.3037
234960.44,-0.0033,-42.9016
219346.83,-0.025,-39.4036
209999.92,-0.0029,-12.8185
209646.42,-0.0285,-35.3071
205637.61,-0.0273,-9.648
198555.62,-0.0099,-16.2522
178334.05,0.0092,-6.9232
176322.69,-0.0045,-36.4728
173240.53,-0.0355,-10.8156
171675.9,-0.0197,-19.8161
168255.06,-0.0386,-11.6521
167155.72,-0.0043,-37.8417
159831.72,-0.0004,-11.9817
152474.23,-0.0211,-46.7312
147738.22,-0.0245,-35.5092
126396.81,-0.0011,-35.0676
123103.63,-0.0141,-51.8355
91461.1,-0.0384,-59.7976
89324.65,0.0019,-24.5714
85962.32,-0.0037,-60.9626
85465.06,-0.0004,-67.3919
81626.414,-0.0025,-69.7286
75493.73,-0.0352,-60.6388
74728,-0.0331,-7.2631
73514.78,-0.005,-62.9704
72290.98,-0.0264,-65.0599
71221.12,-0.0324,-234.1722
71148.72,1.00E-04,-12.1815
70084.79,-0.0363,-63.8933
68410.09,-0.0027,8.2384
66449.59,-0.024,-32.7356
63038.363,-0.0314,-57.2275
62398.082,-0.0357,-223.9167
61150.215,-0.0328,-209.6811
57966.887,-0.0355,-233.5702
56818.074,-0.0262,-64.1375
53383.395,-0.0353,-209.0787
51559.105,-0.03,-60.0002
48236.625,-0.0068,-64.1375
46916.695,-0.0064,14.366
46750.793,0.0011,-5.1841
43915.22,-0.0355,-229.8449
42126.05,-0.0422,-37.3613
41087.625,-0.0474,11.3457
40224.684,-0.0362,-222.8469
40153.08,-0.0019,-65.3034
39921.832,-0.0352,-202.6828
39491.816,-0.0368,-232.1759
39315.688,-0.0364,-235.6755
38749.43,-0.011,-59.5601
38047.875,-0.0369,-252.2284
37910.375,-0.0349,-232.6025
37244.594,-0.038,-208.1119
37123.28,-0.035,-248.4141
36730.297,-0.038,-224.4401
34707.45,-0.0404,-233.3436
34213.93,-0.0369,-239.6008
33399.867,-0.0393,-39.6945
33007.562,-0.0136,-43.1923
32541.63,-0.0037,-37.3613
31126.68,-0.0367,-246.3991
28160.338,-0.0307,-39.5006
27982.635,-0.036,-258.6637
26045.873,-0.0019,18.3428
25752.213,-0.0372,-203.0202
25489.963,-0.0065,-40.6668
25423.787,-0.0195,-31.5305
24844.21,-0.0188,11.7375
23929.062,-0.039,-46.6923
23552.041,-0.0383,-15.2012
22780.43,-0.0365,-255.4161
21811.67,-0.0348,-49.0249
21056.945,-0.0339,-47.8585
20979.652,-0.0379,-17.3417
18332.11,-0.0337,-197.1888
17842.164,-0.0378,-196.0219
16174.859,-0.0365,-23.1729
15170.572,-0.0361,-252.4296
15139.366,-0.0375,-254.7674
14854.763,-0.0373,-48.8312
