Intensity,DB dIM,dRetention
335697.2,-0.0108,-380.2957
323464.25,-0.0089,-378.112
299280.28,-0.01,-383.7945
218954.52,-0.0126,-371.021
216363.02,-0.0127,-370.2074
199185.75,0.1866,-373.8636
197232.73,-0.016,-371.374
196481.2,-0.0135,-375.6866
190120.3,0.2,-377.3632
187897.75,0.1795,-371.3046
184627.11,0.1984,-373.6373
178641.2,0.1999,-376.5959
166357.36,0.1791,-377.7636
161577.42,0.1687,-374.8028
147004.19,0.1654,-380.0961
113178.664,-0.0198,-370.444
107522.81,0.199,-381.2628
107422.88,0.1989,-377.1364
104685.54,-0.0205,-366.8774
104520.71,0.1997,-382.6273
104365.81,0.1987,-380.8621
86775.26,0.1994,-376.9467
58288.22,-0.021,-364.7894
56408.535,-0.0226,-369.557
56120.03,0.1681,-371.021
48445.688,-0.0208,-365.9557
47579.652,-0.0236,-370.7233
45602.863,0.1991,-374.5206
44648.668,0.1966,-370.2074
44206.06,0.1658,-375.9702
42583.395,-0.0279,-367.1216
33602.336,-0.0213,-366.4978
29856.37,-0.0253,-367.6636
28798.857,-0.0238,-365.0443
17386.732,0.1944,-365.7109
16908.018,0.1961,-368.1124
8661.687,-0.0283,-363.4961
459980.84,,
396051.97,,
388440.75,,
375047.1,,
369492.25,,
352941.66,,
341613.75,,
337875.2,,
336999.7,,
330672.66,,
328642.53,,
322582.3,,
304456.34,,
293497.06,,
282847.3,,
278199.22,,
275718.47,,
272393.8,,
257730.8,,
220122.94,,
220017.67,,
211047.31,,
191867.8,,
167926.55,,
164758.5,,
163757.52,,
156458.02,,
155393.33,,
154393.03,,
150463.47,,
147405.61,,
144700.36,,
143160.75,,
137625.4,,
131408.44,,
130651.336,,
120152.65,,
117008.82,,
116338.9,,
114502.305,,
106661.24,,
99819.01,,
95408.625,,
71827.61,,
69931.17,,
55718.67,,
50547.793,,
46809.566,,
24883.01,,
22021.695,,
21864.26,,
21760.941,,
21045.463,,
19895.504,,
458536.03,-0.026,218.6687
442884.47,0.0073,219.8355
404452.3,0.004,213.8251
403890.1,-0.0146,214.9917
365601.12,0.0046,216.0224
361142.88,-0.0154,217.189
353619.34,-0.0102,216.194
344494.03,-0.0289,217.3602
340984.44,0.0081,215.0283
340472.6,-0.001,213.8617
276079.94,0.0124,217.7479
271771.7,-0.0209,217.8335
266214.38,0.0104,217.8335
250233.25,-0.0149,217.7479
241512.67,0.0058,217.7465
241512.67,-0.0157,217.7465
228087.55,-0.032,223.6462
212896.73,0.0043,217.8159
187813.56,-0.0162,216.6502
164319.8,-0.019,218.0706
149542.33,-0.0262,218.5812
149542.33,-0.0099,218.5812
135465.55,-0.0355,219.7472
130890.79,-0.0038,219.847
125518.44,-0.0228,219.847
115152.96,-0.037,224.8865
112040.836,-0.0372,222.553
108766.48,-0.0396,227.0213
98273.18,0.0009,226.0533
96139.664,0.0002,224.6892
90802.96,-0.021,219.0543
70624.03,-0.0212,218.8566
457666.34,,
429122.1,,
425849.12,,
393389.84,,
353280.4,,
349639.22,,
329464.5,,
314414.97,,
302634.75,,
298692.4,,
295383.4,,
261527.17,,
259694.8,,
255046.81,,
248365.12,,
220118.14,,
204571.19,,
203965.73,,
203647,,
199520.31,,
198419.89,,
196679.14,,
196365.75,,
186161.31,,
179896.44,,
179176.48,,
177118.33,,
166886.3,,
164988.7,,
159580.53,,
158623.16,,
152957.36,,
147044.9,,
146728.64,,
144787.9,,
141991.78,,
117621.54,,
97455.96,,
87948.34,,
81820.55,,
62770.418,,
52945.48,,
47588.863,,
44843.543,,
44733.36,,
41498.1,,
37350.67,,
37348.664,,
36189.855,,
29105.531,,
28335.85,,
22600.572,,
457469.12,,
449913.5,,
432681.84,,
394719.84,,
355497.66,,
321099.53,,
319021.38,,
317442.47,,
291625.56,,
284059.25,,
275074.5,,
252261.25,,
225451.92,,
220007.75,,
174878.8,,
58493.066,,
56355.76,,
50242.688,,
48308.95,,
16912.287,,
15930.755,,
456119.16,,
455042.9,,
450641.16,,
444771.88,,
416632.47,,
416632.47,,
393847.4,,
393847.4,,
363997.88,,
360407.16,,
360407.16,,
351566.84,,
350678.28,,
349399.62,,
345368.28,,
332032.62,,
258637.69,,
254195.92,,
253966.7,,
249567.7,,
227600.3,,
205384.52,,
201871.48,,
193532.3,,
187277,,
182090.98,,
180698.2,,
173858.03,,
167071.7,,
161887.16,,
161408.02,,
155273.14,,
147640.19,,
143501.44,,
141994.62,,
138361.89,,
137350.22,,
136852.11,,
118343.555,,
108315.75,,
103912.96,,
101687.72,,
95419.195,,
94866.13,,
92905.77,,
92758.98,,
79368.66,,
78276.24,,
71589.4,,
68277.77,,
67224.56,,
66281.61,,
64917.23,,
63613.875,,
62286.688,,
62155.92,,
61193.547,,
59582.137,,
55700.746,,
55612.926,,
55231.562,,
54407.12,,
45122.58,,
44449.86,,
38888.812,,
37276.496,,
36331.824,,
34529.35,,
32125.414,,
30212.852,,
29810.469,,
28138.406,,
26960.303,,
26931.447,,
26577.312,,
26451.875,,
24062.219,,
22719.64,,
22067.186,,
19413.639,,
18983.795,,
18722.723,,
17048.393,,
455834.34,,
445989.4,,
428550.4,,
401223.34,,
383616.16,,
381635.62,,
370210.66,,
245882.69,,
186800.42,,
170999.9,,
169778.75,,
149584.58,,
147965.98,,
147294.52,,
143839.64,,
143753.22,,
143497.94,,
139172.72,,
138108.06,,
137023.02,,
135456.48,,
129659.73,,
127964.5,,
118201.375,,
117730.77,,
98408.6,,
97808.84,,
96858.625,,
96805.03,,
93566.44,,
88851.98,,
87115.35,,
86576.04,,
84896.53,,
84745.85,,
84325.45,,
83523.3,,
83324.98,,
82790.51,,
76100.56,,
75264.31,,
74460.77,,
73112.336,,
72810.73,,
72754.3,,
70751.734,,
70002.51,,
68544.15,,
67968.11,,
66114.125,,
61786.387,,
60882.688,,
52813.8,,
47198.99,,
42429.57,,
41193.36,,
38901.816,,
37347.664,,
16062.603,,
14190.18,,
12047.969,,
10162.293,,
455484.34,0.0021,-45.9516
454756.6,-0.0049,-45.9516
450399.9,0.0011,-44.0367
449948.62,-0.0003,-44.0367
426653.75,0.0024,-35.3132
401345.03,0.005,-45.8095
397880.84,0.0038,-48.702
396787.16,0.0101,-50.6163
351453.66,-0.0005,-44.4591
350964.66,0.0185,-38.628
348337.75,-0.0024,-41.4928
342903.2,-0.0025,-39.7954
341167.1,0.0236,-47.9584
338927.16,0.0202,-47.3258
304746.53,0.0019,-48.4925
297224.12,0.0061,-50.2907
276978.2,0.2667,-44.7848
255624.98,0.2681,-40.5389
252384.19,-0.0081,-36.2426
245597.36,-0.0058,-34.4174
244495.81,0.0157,-39.7415
242358.5,0.272,-42.4528
237251.06,0.2958,-43.6188
237180.19,0.0162,-36.7494
233953.45,-0.003,-42.0743
222030.83,0.2652,-42.8709
218451.92,0.2654,-39.9783
218152.17,0.2938,-39.9783
213485.94,-0.0025,-40.2486
209693.83,0.2956,-49.4506
198448.83,0.2944,-47.5366
197679.69,0.2952,-50.6163
192968.75,0.2741,-41.4928
191315.2,0.2683,-43.826
190959.48,0.2929,-45.8095
182304.36,0.2906,-48.702
163793.45,0.2928,-41.4928
158416.08,0.2947,-44.4591
145163.48,0.2911,-48.4925
142317.44,0.2915,-50.2907
139311.14,0.2902,-35.1298
111905.82,-0.0071,-36.0258
107990.96,-0.0084,-37.3847
94192.04,-0.0046,-37.1922
60508.207,-0.0139,-30.6224
59739.613,-0.0136,-31.8172
58243.363,0.2881,-40.2486
57185.45,-0.0141,-31.7893
54541.3,-0.0113,-32.9831
50650.89,0.2887,-42.0743
32068.383,0.2884,-34.8598
31672.322,-0.0133,-25.5636
31108.244,-0.0133,-27.896
31006.572,0.2855,-36.2189
29279.25,-0.0154,-28.8475
16106.008,0.2836,-25.957
15308.534,0.2837,-27.1246
15248.06,0.2805,167.612
14900.286,0.2796,164.1118
14532.84,0.2866,-28.3185
13733.286,0.28,-28.2893
10301.059,0.2857,163.5602
9449.041,0.2691,-43.2935
454241.84,,
449968.1,,
407641.9,,
395380.03,,
377547,,
377107.1,,
371347.66,,
368473.66,,
362105.38,,
360697.75,,
343756.56,,
340632.47,,
329823.8,,
307442.9,,
291049.72,,
282083.72,,
208889.23,,
207501.92,,
186326.14,,
166897.39,,
123894.625,,
116493.94,,
114438.77,,
105682.94,,
98190.87,,
92669.6,,
88258.65,,
82927.305,,
74076.805,,
68479.58,,
63191.27,,
42958.88,,
39467.668,,
34054.176,,
33346.188,,
29347.08,,
25705.57,,
24884.697,,
21455.598,,
19532.406,,
18724.768,,
16597.387,,
14150.272,,
11546.296,,
453665.72,-0.0118,245.0343
452013.03,-0.0115,239.2481
450113.34,0.0054,236.9151
443336.12,-0.0136,241.5349
440333.88,0.0042,239.2026
415421.5,0.0023,240.1996
410701,0.0035,241.7091
406364,0.0035,240.3255
403729.75,-0.0039,248.4952
332788.6,0.2816,239.3763
327442.22,0.2854,239.2481
327383.34,0.2846,244.0411
318369.1,0.2827,233.4164
285973.22,0.2828,240.368
262558.78,0.2795,235.7025
238158.75,-0.0008,247.1354
234612.73,-0.0171,250.919
234137.73,0.2795,236.8272
233001.83,0.2851,243.8251
230925.44,0.2801,242.5319
227510.69,-0.0016,249.7522
216386.19,0.2751,236.7011
132482.25,-0.0082,253.9584
115326.49,0.2787,251.8014
114356.53,0.2782,248.587
108448.53,0.2768,244.8035
96806.28,-0.0074,251.3109
53995.844,-0.0135,257.1336
52320.406,-0.0142,258.3376
50331.223,-0.0143,256.0057
47753.39,0.2731,253.9584
43938.777,0.2716,252.7929
40611.81,0.2722,251.3109
17705.453,0.2679,260.671
16393.816,0.272,261.8005
16226.426,0.2731,261.8369
451652.25,0.0406,56.8911
376358.16,0.0193,55.724
364213,0.0164,61.0469
355302.9,0.0181,61.5319
341878.72,0.0197,49.8935
339374.72,0.0141,54.0502
333156.38,0.0203,58.0325
289450.8,0.015,56.6771
288463.47,0.0159,54.3333
286425.47,0.0176,54.5338
228620.62,0.0184,50.8417
148828.31,0.0124,62.3069
131063.15,0.0134,62.3911
59935.723,0.0077,67.0354
58474.402,0.0077,67.7788
47194.418,0.0072,65.446
27508.86,0.0074,69.6831
26178.115,0.0044,70.5448
449561.88,0.0169,198.5855
434391.53,0.0167,199.7226
431352,0.0183,193.922
427266.25,0.0187,200.3101
404128.4,0.0188,195.645
403652.47,0.0184,195.0591
174803.83,0.0118,206.4469
171624.84,0.0151,206.4235
169200.66,0.0112,205.3748
165455.67,0.011,200.6159
163154.7,0.0121,199.4259
160990.95,0.0142,209.3898
156434.78,0.0115,203.3572
143707.78,0.0196,197.3649
142141.66,0.0127,200.7104
139091.56,0.0148,202.3936
130688.125,0.0266,196.8268
125405.48,0.0189,198.713
105846.29,0.0315,189.1192
104109.25,0.0248,194.9984
94474.21,0.0322,189.7532
43875.766,0.253,191.4522
41926.457,0.253,190.2851
37387.73,0.2531,189.1192
37339.707,0.2528,190.9193
35377.562,0.2501,196.1657
32569.057,0.2483,194.9984
31343.172,0.2449,205.8923
30772.115,-0.0369,201.4758
29760.494,-0.036,200.9198
28800.322,0.2467,200.8631
28482.727,0.2454,204.7248
27819.63,0.2455,201.758
27797.484,-0.0348,200.3101
27460.854,0.2465,199.8794
27309.096,0.2489,197.9945
26418.63,0.2458,205.6895
26294.521,0.2414,198.5319
25882.787,0.2469,203.801
25804.186,0.2472,206.4723
25171.531,0.2374,207.8035
25114.604,0.2408,201.7825
24908.797,-0.0353,202.0549
24232.46,0.2512,196.8268
23073.783,0.2435,207.18
22735.963,0.2395,209.3974
20789.318,0.2411,208.2319
14693.06,0.2364,211.9
10490.754,-0.0476,209.3898
8885.065,0.2363,214.2449
7071.603,-0.0397,205.8923
449467.25,-0.001,-85.2116
449244.4,-0.0013,-84.0443
449244.4,-0.0021,-84.0443
411211.66,-0.0039,-80.7392
410432.5,-0.0045,-81.9061
410224.34,-0.003,-80.2583
405541.4,-0.0047,-81.4256
357123.1,-0.0023,-76.9714
356875.16,-0.0036,-82.8035
356246.25,-0.0025,-78.1384
345023.5,-0.0028,-81.0466
340068.9,-0.0042,-83.3785
175439.17,-0.0073,-71.1127
171829.66,-0.0077,-75.7782
151252.39,-0.0115,-68.9928
150032.78,-0.0129,-75.992
83323.51,0.0155,-303.5131
82803.35,0.0203,-305.3366
81672.09,0.0205,-306.5035
74472.914,0.0164,-301.8626
65534.47,-0.0156,-73.8865
61341.918,0.0009,-510.6093
60902.953,-0.0162,-74.7681
60459.26,0.0024,-512.9416
51322.355,-0.0029,-508.4603
49209.78,-0.0017,-505.9543
49086.51,-0.0055,-524.7885
45342.035,0,-509.4532
44591.22,-0.0044,-510.9746
44193.543,-0.0017,-509.8077
41696.72,-0.0035,-510.8244
40828.36,-0.009,-522.6359
40471.426,-0.0052,-526.1348
37176.31,-0.0045,-525.9991
32149.93,-0.0229,-69.9413
30974.928,-0.0156,-71.9824
29845.994,-0.0185,-72.2747
28558.5,-0.0177,-73.4406
12720.642,-0.0194,-65.7562
11188.718,-0.0184,-64.5998
10558.66,-0.0193,-66.9321
448086.25,0.2836,364.0414
438368.75,0.2812,367.4961
410357.88,0.2803,370.0081
390361.72,0.2835,362.8301
381082.5,0.2817,365.3421
373285.1,0.2864,359.3754
351029.03,0.2803,366.2952
341208.56,0.2791,368.4906
312134.4,0.2821,361.6303
307575.5,0.282,362.6608
189222.14,0.2761,380.3808
178393.67,0.2743,369.5982
161964.17,0.2762,371.0509
153712.17,0.2749,367.2661
90121.375,0.2716,374.9378
74722.22,0.2728,375.2548
67066.875,0.2707,372.6059
48944.824,0.2705,379.5946
43873.426,0.2715,378.4277
40560.777,0.2667,377.3021
24886.729,0.2716,384.6854
21187.7,0.2713,385.7648
10966.276,0.297,938.9427
447526.75,-0.0277,20.2135
414094.88,0.0098,17.4513
413482.47,-0.0144,26.7805
413140.9,-0.0315,17.4513
399347.53,-0.0268,16.2849
393865.2,-0.0296,21.8582
377941.94,-0.0143,32.3543
345189.94,0.0092,12.7863
321644.25,0.0086,19.0498
321509.25,0.0079,20.6918
300132.6,0.007,14.3829
286953.6,0.0077,18.0098
273259.6,-0.029,19.3726
261620.69,0.0051,13.2166
247197.38,0.0045,16.0263
235630.31,0.0076,13.3447
229456.33,0.0081,17.0389
197832.14,0.0082,12.1783
184656.7,0.0065,12.3711
146932.38,0.2302,15.1199
144985.64,0.2298,13.9526
142806.8,0.229,19.5245
139593.3,0.228,16.7162
116157.98,0.008,-325.8348
111561.625,0.2286,15.873
110319.65,0.2217,14.7075
109247.48,-0.0301,-329.3328
102681.805,-0.0059,-331.3426
101695.34,0.2241,14.5106
95729.664,-0.0482,22.6749
90929.086,0.0071,23.4306
86265.375,0.0054,-330.7024
83968.875,-0.0137,-332.8315
72918.64,-0.0218,-336.007
70507.69,-0.0178,-333.9983
70135.375,0.0052,28.2944
66559.016,0.0038,16.6315
66380.59,-0.0524,19.7836
66086.05,-0.0245,-334.9402
64248.574,0.0034,15.4651
61563.145,-0.0052,-337.2732
60310.062,-0.0193,-337.1738
54007.676,0.0064,16.4342
49642.52,-0.002,-578.3501
44981.82,-0.0205,-572.2874
41207.938,0.222,20.1334
40831.367,-0.0053,-573.8631
38271.348,0.2239,21.0983
38232.77,0.2221,18.9647
38064.28,-0.0025,-568.5672
37805.895,0.2183,17.7979
37400.35,-0.0033,-572.0661
36325.008,0.0044,-604.0075
36006.09,0.2287,31.5958
35887.688,0.0057,-596.5583
34089.11,-0.0008,-324.9623
32494.732,-0.0014,-574.1759
32177.709,0.0049,-599.5205
28240.74,0.005,-602.6088
27324.928,-0.0113,-339.6057
26671.996,-0.0162,-331.959
24713.318,-0.0051,-569.9554
21092.514,-0.0145,-329.0577
20351.54,0.0037,24.6277
19495.746,0,23.6559
18570.223,0.0043,23.4613
17861.73,-0.0124,-340.0321
17616.428,-0.0093,-330.2229
14029.207,0.2208,-325.5581
13713.118,-0.0079,-567.6805
12937.371,-0.0057,-568.9101
11386.753,-0.0882,-327.0003
5497.849,-0.0885,-329.5356
447488.1,0.01,-284.1619
420510.9,0.0128,-288.827
418359.12,0.0078,-281.2239
417130.53,0.0087,-280.5334
397713.9,0.0092,-285.8887
375225.12,0.008,-284.0318
339614.9,0.0115,-285.1981
337500.22,0.0174,-283.7471
330426.12,-0.0029,-272.0799
326174.47,0.0168,-282.2081
203296.02,-0.0082,-269.1487
200360.36,0.0156,-276.1464
187754.55,0.0148,-272.1209
185617.11,0.0151,-273.2867
183671,-0.0091,-267.4556
113671.414,0.012,-268.6289
113296.79,0.0076,-266.2961
111927.65,-0.009,-262.798
110099.23,0.0132,-267.3873
102561.53,-0.0104,-262.7235
80157.414,0.0165,-721.142
77762.4,0.0183,-722.308
70284.414,0.0151,-718.5817
64042.176,0.0178,-721.0995
59658.38,0.0139,-718.3951
57960.566,0.0125,-717.2297
57050.293,0.0138,-716.8795
34581.562,0.0064,-711.3066
34063.934,0.0132,-712.472
27346.57,0.0095,-711.6531
447412.25,,
416096.22,,
395417.22,,
383067.22,,
366870.97,,
354636.6,,
347465.06,,
347369.72,,
345418.62,,
330739.22,,
318082.75,,
205122.92,,
191461.17,,
190631.05,,
172474.06,,
123527.53,,
117292.79,,
113512.6,,
62026.926,,
36229.004,,
31329.854,,
446412.16,,
380090.6,,
300508.5,,
270628.25,,
443031.1,0.182,-262.5718
417513.12,0.1808,-263.2649
416733.88,0.1812,-266.0708
402466.5,0.1834,-264.6406
389890.16,0.181,-267.9284
361563.84,0.1818,-259.9609
345403.56,0.1801,-266.9582
344750.62,0.1813,-261.9239
336320.16,0.1813,-267.7546
273586.4,0.0023,-260.9312
244998.25,0.1772,-261.6969
242754.56,0.0072,-267.9284
230375.36,0.0032,-261.1262
219077.89,0.0045,-266.9582
215706.38,0.0005,-268.1231
214625.64,0.0038,-263.7383
205985.81,0.0056,-267.7546
195225.33,0.1796,-255.8646
142916.28,0.1823,-255.3338
128805.82,0.1705,-256.5033
104231.09,0.0003,-260.5307
100080.414,0.1729,-255.2673
73168.664,0.1839,-270.473
70921.086,-0.0043,-254.1703
62396.207,-0.0016,-255.2673
44071.77,0.1704,-254.4184
42857.188,0.0048,-268.1394
42791.92,0.0038,-269.3051
39293.406,0.1651,-254.3774
36204.156,0.174,-261.0049
29007.576,-0.0042,-253.2512
27641.951,0.0006,-258.6733
25868.963,0.1706,-252.5961
24888.664,-0.0041,-248.1452
24148.781,-0.0043,-244.6463
22883.463,-0.0047,-247.9313
22698.01,0.1638,-256.7096
20452.03,0.1682,-251.6435
441690.84,,
423265.4,,
423263,,
422405.6,,
421579.34,,
419546.38,,
415721.78,,
409310.75,,
407120.1,,
401755.53,,
395611.66,,
395052.84,,
390596.03,,
390520.16,,
389961.16,,
386376.62,,
379558.62,,
375548.47,,
374706.16,,
368222.03,,
364092.22,,
357172.28,,
355243.97,,
355142.12,,
353543.38,,
351173.4,,
348922.2,,
348472.94,,
345448.1,,
342352.94,,
338565.75,,
336164.7,,
327870.53,,
315940.84,,
310496.47,,
305680.75,,
305155.88,,
301975.2,,
282609.78,,
281124.34,,
279572.94,,
274898.4,,
247999.48,,
212860.08,,
195534.95,,
160405.11,,
144339.75,,
29630.252,,
6693.131,,
441492.1,,
414247.88,,
413758.12,,
406465.4,,
405732.66,,
402630.84,,
398627.84,,
391755.34,,
377316.62,,
375959.34,,
312450.88,,
222063.86,,
441017.34,0.0054,-322.6481
423984.84,0.0057,-324.3748
411152.75,0.0067,-327.4557
411075.84,0.0052,-328.48
396081.6,0.0057,-329.6456
384244.78,0.0052,-330.2063
384152.53,0.0058,-332.1205
384124.34,0.004,-331.3726
368559.5,0.0063,-327.1297
351795.47,0.0057,-326.4959
348055.9,0.0068,-332.9608
338413.75,0.0067,-331.1614
249527.75,0.0034,-317.0885
248558.73,0.0015,-320.0797
234161.69,0.0018,-325.9107
219280.73,0.0025,-324.085
133798.27,-0.0017,-319.8622
127808.4,-0.0024,-321.2212
73645.34,-0.0056,-314.4587
71845.78,-0.0043,-315.6534
39577.58,-0.0032,-311.5185
439612.34,0.0061,62.6483
432161.38,0.0047,65.2017
430218.25,0.0074,68.0791
423194.4,0.0108,63.414
411877.97,0.0127,57.983
403632.16,0.0058,66.1781
403110.16,0.01,60.5369
384229.16,0.0064,65.3848
381301.72,0.0097,60.3469
368973.03,0.0096,60.7194
362182.4,0.0131,80.3618
329983.34,0.0137,79.0067
256503.73,0.0023,74.4569
227787.3,0.0011,67.8099
222604.39,0.0034,68.6253
137579.72,-0.0039,74.2974
130962.09,-0.0021,73.2017
113811.54,0.003,72.0362
65133.41,-0.0054,75.2646
58756.996,-0.0044,75.222
38835,-0.008,76.9728
37730.48,-0.0072,77.9565
33498.977,-0.0041,76.7886
439378.66,-0.0123,-251.0265
422614.12,-0.0149,-253.4011
421991.38,-0.0133,-252.6536
395834.5,-0.0154,-255.6916
393097.34,-0.0148,-256.1515
380959.5,-0.0148,-258.0666
160458.62,-0.0111,-250.8165
160138.62,-0.018,-246.6458
157808.22,-0.0179,-246.1274
157262.1,-0.0196,-252.4826
156303.5,-0.0185,-248.2409
154732.81,-0.0106,-259.6724
153887.89,-0.0179,-246.5659
147834.58,-0.0201,-252.3562
147070.16,-0.0092,-264.9397
146930.4,-0.019,-251.9583
144687.23,-0.0136,-248.6489
142813.02,-0.0186,-254.7279
141337.1,-0.0124,-257.8135
140641.3,-0.011,-253.2454
137222.61,-0.0184,-253.5218
136715.94,-0.0105,-265.7291
131845.3,-0.0197,-252.9047
125934.53,-0.0169,-253.3181
438455.84,-0.2723,-552.6258
432483.66,-0.2668,-553.087
171708.12,-0.2669,-553.956
164999.02,-0.2689,-549.3308
72579.516,-0.3196,-559.6669
70945.63,-0.3194,-558.918
67956.17,-0.3201,-558.457
59594.188,-0.0563,-563.6037
58983.52,-0.063,-557.3175
57609.176,-0.06,-570.0393
55337.61,-0.0631,-558.412
53295.55,-0.0609,-561.746
52651.516,-0.0593,-559.5156
51120.36,-0.0576,-571.995
50087.215,-0.0703,-553.3839
49267.016,-0.0641,-558.6613
47406.69,-0.0631,-555.4592
46917.69,-0.0663,-557.4547
46422.223,-0.0618,-556.8377
46364.97,-0.0703,-555.6024
46129.05,-0.0626,-555.8907
45654.793,-0.063,-556.3332
35356.695,-0.3152,-557.0818
33910.027,-0.3154,-558.9403
29694.646,-0.0711,-552.6986
25993.664,-0.0704,-553.2482
21322.732,-0.3217,-553.6842
13765.173,-0.3237,-555.1614
437650.34,0.0069,223.878
419687.9,0.0066,228.1506
419040.9,0.0048,225.6386
403593.1,0.0022,217.5165
388574.16,0.003,222.318
356849.66,0.0046,224.4372
344340.34,-0.0012,219.8078
340719.9,0.0043,226.6322
324554.25,0.0033,218.6055
314578.53,0.0025,219.6355
288831.75,0.0024,218.6417
203505.89,-0.0071,227.7409
198927.58,-0.0027,226.5743
196250.56,-0.0035,229.1966
109684.16,-0.0057,233.397
106808.44,-0.0074,231.9168
61393.01,-0.0125,236.5691
57528.75,-0.011,236.6087
55334.08,-0.0084,234.2363
50275.98,-0.0147,235.4418
37154.297,-0.0103,242.745
27305.25,-0.0099,240.496
437176.4,-0.0093,-129.6886
435004.1,0.0043,-128.5215
415109.22,0.008,-134.3536
382381.1,-0.0135,-136.6841
349560.1,0.0064,-128.7145
348200.44,0.0017,-137.8521
346376.88,0.0053,-126.3831
335125.3,-0.0088,-125.9024
327525.44,0.0059,-127.069
326561.75,-0.013,-132.2138
322183.25,0.0044,-139.0178
300203.47,0.0033,-134.547
265960.6,-0.0093,-132.8993
254941.55,-0.0122,-129.0228
243080.86,0.0185,-126.6902
236264.02,-0.0204,-117.9504
232317.94,-0.0033,-133.1129
229895.45,-0.0109,-133.6871
229438.31,0.0032,-133.6871
227892.58,0.0014,-135.7123
223502.08,0.0068,-134.0657
208059.86,-0.0073,-134.2795
206935.52,0.005,-134.2795
