Ecoli time (s),Ecoli Intensity,S. typhimurium time (s),S. typhimurium Intensity
4537.001,0,5024.536,0
4537.559,0,5024.662,0
4538.513,130,5024.791,0
4539.042,88,5024.922,0
4539.494,0,5025.048,0
4540.024,0,5025.169,74
4540.152,0,5025.29,132
4540.278,0,5025.413,281
4540.407,0,5025.539,0
4540.534,0,5025.666,0
4541.085,0,5025.788,0
4541.615,0,5025.909,113
4541.738,0,5026.038,0
4541.865,97,5026.161,0
4541.992,0,5026.288,0
4542.436,11,5026.41,0
4542.967,0,5026.536,0
4543.089,0,5026.664,0
4543.435,0,5026.793,0
4543.966,0,5026.918,0
4544.094,0,5027.038,0
4544.65,65,5027.589,0
4545.391,0,5028.118,0
4546.027,0,5028.245,0
4546.156,0,5028.379,19
4546.281,0,5028.497,0
4546.839,0,5028.62,10
4547.369,502,5028.744,0
4547.498,0,5028.872,0
4547.63,0,5028.998,57
4547.759,0,5029.125,35
4547.888,113,5029.25,0
4548.016,0,5029.374,47
4548.465,0,5029.497,264
4549.419,0,5029.622,0
4550.374,0,5029.746,0
4550.904,0,5029.867,0
4551.031,52,5029.991,0
4551.157,0,5030.117,0
4551.281,144,5030.241,0
4551.408,0,5030.368,0
4551.535,102,5030.492,86
4551.663,0,5030.618,0
4551.789,0,5030.739,94
4551.92,0,5030.869,89
4552.049,0,5030.992,0
4552.173,0,5031.119,0
4552.303,0,5031.24,0
4552.431,0,5031.368,0
4552.554,0,5031.493,0
4552.68,172,5031.615,0
4553.13,0,5031.738,0
4553.661,144,5031.863,181
4553.782,59,5031.99,118
4553.912,136,5032.118,0
4554.041,76,5032.239,0
4554.166,51,5032.365,0
4554.291,0,5032.488,0
4554.415,0,5032.616,33
4554.545,0,5032.742,54
4554.674,0,5032.868,106
4554.798,0,5032.994,0
4555.034,0,5033.12,103
4555.157,84,5033.246,0
4555.283,0,5033.372,0
4555.408,0,5033.495,20
4555.532,0,5034.046,0
4555.663,0,5034.577,0
4555.79,0,5034.701,0
4555.919,0,5034.828,10
4556.043,0,5034.948,0
4556.17,0,5035.071,0
4556.298,0,5035.199,0
4556.422,0,5035.324,0
4556.547,0,5035.452,0
4556.67,0,5035.574,0
4556.798,0,5035.698,0
4556.925,0,5035.823,0
4557.052,0,5035.949,0
4557.18,0,5036.075,0
4557.308,0,5036.196,0
4557.44,0,5036.326,0
4557.565,0,5036.453,104
4557.686,76,5036.581,0
4557.81,0,5036.707,53
4557.938,18,5036.829,0
4558.063,0,5036.955,0
4558.187,0,5037.081,97
4558.316,0,5037.203,0
4558.444,79,5037.333,121
4558.57,68,5037.452,0
4559.022,0,5037.58,0
4559.553,0,5037.705,0
4559.677,0,5037.832,0
4560.223,0,5037.964,0
4560.351,0,5038.081,0
4560.478,53,5038.207,0
4560.602,0,5038.334,0
4560.729,0,5038.457,0
4560.856,25,5038.58,0
4560.986,0,5038.703,0
4561.112,125,5038.832,0
4561.239,24,5038.958,0
4561.366,0,5039.086,80
4561.494,0,5039.215,0
4561.616,194,5039.334,0
4562.069,48,5039.46,0
4562.599,117,5039.588,0
4562.729,9,5039.71,0
4562.851,0,5039.841,0
4562.98,106,5039.968,0
4563.106,0,5040.09,0
4563.233,214,5040.216,0
4563.359,0,5040.346,105
4563.485,0,5040.476,0
4563.613,0,5040.596,0
4563.734,0,5040.72,93
4563.858,82,5040.842,0
4563.982,22,5040.965,34
4564.107,58,5041.089,103
4564.235,75,5041.213,0
4564.364,0,5041.341,0
4564.491,0,5041.478,88
4564.621,0,5041.602,0
4565.178,0,5041.726,0
4565.708,0,5041.85,210
4565.836,0,5041.979,0
4565.961,0,5042.099,0
4566.412,0,5042.226,0
4566.942,0,5042.354,0
4567.07,0,5042.474,0
4567.199,0,5042.602,0
4567.327,0,5042.725,0
4567.883,0,5042.853,0
4568.413,0,5042.978,75
4568.542,44,5043.099,0
4568.671,72,5043.227,0
4568.799,0,5043.351,0
4568.928,0,5043.478,0
4569.376,0,5043.607,0
4569.906,0,5043.73,0
4570.248,0,5043.855,0
4570.778,75,5043.982,118
4570.905,0,5044.106,9
4571.032,0,5044.232,154
4571.482,160,5044.351,112
4572.013,0,5044.472,0
4572.567,0,5044.6,0
4573.415,0,5044.727,0
4573.945,0,5044.861,0
4574.714,0,5044.982,21
4575.244,0,5045.108,0
4576.013,0,5045.23,0
4576.542,0,5045.358,156
4576.669,37,5045.484,111
4576.798,0,5045.605,0
4576.927,0,5045.728,113
4577.054,0,5045.854,0
4577.181,0,5045.978,0
4577.309,0,5046.108,0
4577.437,0,5046.231,0
4577.565,0,5046.353,0
4577.694,74,5046.479,154
4577.816,0,5046.601,0
4577.94,0,5046.729,0
4578.069,61,5046.853,36
4578.198,0,5046.979,0
4578.328,82,5047.105,0
4578.45,0,5047.233,0
4578.578,0,5047.361,0
4578.703,0,5047.488,0
4578.829,60,5047.61,94
4579.066,0,5047.733,0
4579.194,27,5047.856,0
4579.323,0,5047.982,0
4579.878,62,5048.109,10
4580.409,0,5048.234,204
4580.537,0,5048.361,0
4580.667,86,5048.487,47
4580.789,0,5048.615,0
4580.919,91,5048.735,0
4581.051,0,5048.861,76
4581.18,37,5048.987,81
4581.307,0,5049.117,30
4581.432,50,5049.242,0
4581.561,127,5049.369,158
4581.688,0,5049.495,0
4581.819,0,5049.618,0
4581.946,0,5049.746,0
4582.074,0,5049.878,0
4582.203,0,5050,0
4582.331,0,5050.124,0
4582.778,174,5050.249,0
4583.308,155,5050.373,0
4583.436,0,5050.498,0
4583.561,0,5050.621,0
4583.685,0,5050.746,0
4583.81,0,5050.87,92
4583.94,0,5050.999,0
4584.067,0,5051.129,0
4584.195,0,5051.251,0
4584.321,99,5051.375,0
4584.446,0,5051.497,121
4584.574,0,5051.625,0
4584.704,0,5052.18,0
4585.152,83,5052.71,0
4585.682,0,5052.832,0
4585.923,0,5052.958,0
4586.05,0,5053.085,161
4586.175,0,5053.207,84
4586.304,0,5053.332,0
4586.432,0,5053.46,89
4586.989,0,5053.586,0
4587.119,0,5053.709,0
4587.243,0,5053.841,0
4587.696,0,5053.961,102
4588.227,0,5054.086,143
4588.354,0,5054.215,9
4588.482,0,5054.344,0
4588.608,137,5054.472,0
4588.736,0,5054.596,100
4588.865,43,5054.725,0
4588.999,0,5054.851,0
4589.126,0,5054.978,98
4589.68,0,5055.103,0
4590.211,221,5055.223,0
4590.336,0,5055.351,0
4590.462,47,5055.476,0
4590.912,0,5055.597,0
4591.443,0,5055.719,0
4591.57,0,5055.842,0
4591.696,0,5055.966,0
4591.827,0,5056.091,0
4591.952,0,5056.216,0
4592.294,46,5056.344,0
4592.825,0,5056.464,0
4592.95,62,5056.587,0
4593.078,0,5056.709,0
4593.206,0,5056.832,0
4593.328,0,5056.958,0
4593.455,24,5057.082,125
4593.584,0,5057.206,10
4593.926,0,5057.332,0
4594.562,0,5057.46,149
4594.69,0,5057.589,0
4594.817,0,5058.034,0
4594.946,0,5058.566,0
4595.073,107,5058.693,0
4595.202,0,5058.82,0
4595.324,157,5058.944,105
4595.453,79,5059.071,0
4595.582,0,5059.202,0
4595.709,0,5059.324,0
4595.833,0,5059.451,0
4596.286,0,5059.579,0
4596.815,115,5059.703,0
4596.936,0,5059.831,0
4597.385,0,5059.957,0
4597.916,0,5060.079,134
4598.042,0,5060.201,0
4598.17,0,5060.328,0
4598.299,59,5060.451,0
4598.859,64,5060.578,87
4599.602,0,5060.706,129
4600.131,78,5060.832,0
4600.258,0,5060.958,0
4600.712,0,5061.084,0
4601.242,175,5061.207,228
4601.8,0,5061.336,0
4602.329,161,5061.461,0
4602.458,155,5061.584,87
4602.583,62,5061.712,0
4602.929,0,5061.834,0
4603.566,54,5061.957,73
4603.694,0,5062.082,0
4603.819,0,5062.209,0
4604.379,0,5062.335,151
4605.333,0,5062.456,0
4605.459,0,5062.583,0
4605.911,174,5062.71,0
4606.441,175,5062.831,50
4606.565,187,5062.958,0
4606.695,0,5063.086,0
4607.039,0,5063.21,80
4607.569,0,5063.342,109
4607.696,0,5063.47,0
4607.822,0,5063.594,0
4608.169,0,5063.717,37
4608.7,0,5063.841,0
4608.829,0,5063.971,0
4608.958,0,5064.096,0
4609.087,0,5064.223,0
4609.217,0,5064.345,0
4609.345,0,5064.472,0
4609.474,0,5064.597,160
4609.603,89,5064.716,0
4609.731,0,5064.84,106
4609.969,0,5064.964,0
4610.095,0,5065.09,0
4610.219,0,5065.215,139
4610.346,0,5065.342,137
4610.475,187,5065.465,0
4610.604,0,5065.59,140
4610.947,0,5065.718,0
4611.48,0,5065.847,0
4611.606,0,5065.966,0
4611.947,0,5066.088,0
4612.478,123,5066.216,0
4612.606,0,5066.344,0
4612.735,0,5066.468,0
4612.861,0,5066.598,0
4613.206,52,5066.725,131
4613.736,0,5066.852,0
4613.865,0,5066.978,0
4613.991,0,5067.108,0
4614.118,0,5067.236,0
4614.237,0,5067.362,59
4614.361,0,5067.485,0
4614.486,0,5067.611,0
4614.605,228,5067.739,37
4615.377,0,5067.862,88
4616.12,0,5067.982,139
4616.65,0,5068.104,122
4616.779,0,5068.23,75
4616.9,0,5068.358,0
4617.022,0,5068.48,0
4617.151,0,5068.604,58
4617.275,0,5068.732,0
4617.402,0,5068.863,0
4617.524,0,5068.987,0
4617.652,56,5069.111,0
4617.78,0,5069.229,0
4617.906,0,5069.354,0
4618.029,11,5069.482,11
4618.268,0,5069.614,0
4618.398,0,5069.736,0
4618.526,0,5069.863,0
4618.651,0,5069.985,0
4618.777,0,5070.113,32
4619.334,0,5070.24,0
4619.865,0,5070.365,0
4619.988,0,5070.493,0
4620.115,10,5070.62,0
4620.239,0,5070.744,0
4620.364,0,5070.87,0
4620.492,0,5070.988,0
4620.617,0,5071.111,0
4620.748,0,5071.238,0
4620.871,0,5071.365,0
4620.992,0,5071.494,0
4621.121,0,5071.616,0
4621.248,158,5071.744,0
4621.378,0,5071.868,0
4621.506,0,5071.992,0
4621.629,0,5072.121,0
4621.751,0,5072.25,0
4621.876,0,5072.371,0
4622.003,0,5072.5,9
4622.131,0,5072.629,0
4622.255,0,5072.757,155
4622.385,0,5072.884,0
4622.514,65,5073.008,0
4622.965,0,5073.138,0
4623.496,289,5073.262,0
4623.624,0,5073.386,0
4623.75,0,5073.507,88
4623.88,0,5073.628,0
4624.008,90,5073.757,0
4624.129,0,5073.888,0
4624.687,0,5074.011,0
4625.216,0,5074.136,134
4625.345,0,5074.261,0
4625.472,0,5074.389,0
4625.6,0,5074.511,109
4625.724,0,5074.634,0
4625.852,0,5074.755,0
4626.303,0,5074.884,0
4626.833,0,5075.012,0
4626.961,76,5075.138,0
4627.2,0,5075.266,0
4627.32,0,5075.389,0
4627.449,0,5075.513,0
4627.578,0,5075.638,0
4627.706,9,5075.766,0
4628.263,0,5075.895,0
4628.794,0,5076.022,231
4628.921,0,5076.149,151
4629.047,0,5076.273,0
4629.173,0,5076.398,9
4629.301,0,5076.527,0
4629.426,0,5076.653,0
4629.555,0,5077.207,0
4629.684,0,5077.737,0
4629.808,0,5077.857,55
4629.935,49,5077.988,0
4630.056,0,5078.116,0
4630.185,0,5078.241,0
4630.314,0,5078.369,22
4630.435,0,5078.496,0
4630.562,0,5078.628,0
4630.688,0,5078.754,0
4630.815,0,5078.881,0
4630.945,0,5079.004,96
4631.071,0,5079.129,98
4631.196,0,5079.256,0
4631.32,0,5079.378,0
4631.448,0,5079.502,0
4631.577,78,5079.624,0
4631.703,105,5079.749,0
4631.826,0,5079.877,260
4632.379,61,5080.003,0
4632.504,0,5080.127,0
4632.629,0,5080.248,0
4632.751,0,5080.373,83
4633.196,0,5080.501,0
4633.725,0,5080.624,82
4633.848,0,5080.746,0
4634.09,0,5080.869,97
4634.217,0,5080.995,0
4634.342,0,5081.122,0
4634.794,0,5081.246,0
4635.324,0,5081.366,0
4635.453,0,5081.488,0
4635.581,0,5081.617,103
4635.708,0,5081.741,0
4635.834,0,5081.866,143
4635.955,0,5081.995,141
4636.084,0,5082.126,0
4636.211,0,5082.251,23
4636.34,0,5082.384,0
4636.788,0,5082.507,79
4637.742,0,5082.636,0
4638.273,61,5083.084,0
4638.402,0,5083.614,0
4638.527,0,5083.742,0
4638.656,89,5083.869,0
4638.782,0,5083.991,84
4638.91,0,5084.118,55
4639.036,0,5084.243,0
4639.16,200,5084.372,0
4639.289,0,5084.494,81
4639.737,0,5084.621,0
4640.267,122,5084.744,166
4640.396,0,5084.873,0
4640.523,0,5085.004,9
4640.652,0,5085.128,105
4640.78,0,5085.257,0
4640.907,0,5085.382,0
4641.034,0,5085.51,0
4641.159,0,5085.639,0
4641.287,0,5085.77,0
4641.415,0,5085.892,0
4641.545,0,5086.021,0
4641.673,0,5086.146,0
4641.801,0,5086.274,0
4642.251,0,5086.399,0
4642.887,0,5086.528,144
4643.015,0,5086.648,163
4643.14,0,5086.772,0
4643.262,0,5086.898,0
4643.39,0,5087.02,42
4643.512,63,5087.144,99
4643.643,0,5087.266,0
4643.772,117,5087.394,0
4644.118,0,5087.523,0
4644.248,0,5087.649,0
4644.375,0,5087.776,0
4644.502,0,5087.897,0
4644.631,0,5088.026,0
4644.757,61,5088.152,0
4644.886,0,5088.278,0
4645.012,0,5088.407,66
4645.141,12,5088.534,0
4645.694,0,5088.656,0
4646.225,0,5088.781,0
4646.347,0,5088.903,0
4646.475,0,5089.028,156
4646.601,0,5089.154,0
4646.727,0,5089.282,0
4646.85,18,5089.405,95
4646.978,0,5089.533,137
4647.108,0,5089.656,0
4647.237,97,5089.784,0
4647.359,0,5089.917,0
4647.486,0,5090.04,0
4647.609,0,5090.161,0
4647.732,0,5090.288,99
4647.862,0,5090.415,0
4647.99,34,5090.542,0
4648.114,0,5090.668,0
4648.668,92,5090.798,55
4649.199,176,5090.923,10
4649.329,0,5091.046,0
4649.457,105,5091.172,0
4649.586,100,5091.298,0
4649.71,0,5091.421,0
4649.84,0,5091.543,0
4649.966,0,5091.667,0
4650.089,55,5091.795,0
4650.537,0,5091.924,0
4651.067,66,5092.05,0
4651.308,138,5092.175,0
4651.434,0,5092.299,0
4651.562,0,5092.424,0
4651.684,0,5092.552,0
4651.809,0,5092.673,0
4651.935,0,5092.798,110
4652.491,52,5092.923,0
4653.022,0,5093.053,0
4653.15,0,5093.184,181
4653.603,0,5093.308,0
4654.557,0,5093.437,0
4654.794,0,5093.563,20
4654.922,0,5093.685,0
4655.05,0,5093.812,0
4655.179,0,5093.942,229
4655.733,0,5094.068,0
4656.263,0,5094.196,0
4656.823,0,5094.325,48
4657.777,0,5094.453,0
4658.307,0,5094.574,0
4658.86,0,5094.697,0
4659.391,121,5094.824,0
4659.944,0,5094.945,0
4660.502,0,5095.074,0
4661.033,138,5095.196,81
4661.591,0,5095.325,0
4662.439,0,5095.454,142
4662.968,0,5095.58,124
4663.094,0,5095.708,0
4663.549,0,5095.829,95
4664.292,9,5095.953,0
4664.821,0,5096.083,195
4665.164,0,5096.211,0
4666.013,0,5096.336,0
4666.542,0,5096.461,0
4666.989,0,5096.589,59
4667.52,85,5096.711,0
4667.647,49,5096.837,32
4667.772,0,5096.967,0
4668.542,96,5097.093,0
4669.071,0,5097.215,0
4669.52,0,5097.342,148
4670.368,10,5097.472,21
4670.899,0,5097.601,0
4671.025,0,5097.726,0
4671.154,0,5097.853,0
4671.502,0,5097.984,29
4671.63,131,5098.113,0
4671.752,208,5098.241,0
4671.876,53,5098.363,0
4672.004,0,5098.491,0
4672.133,0,5098.614,0
4672.259,85,5098.741,0
4672.387,0,5098.87,0
4672.513,0,5098.999,0
4672.641,0,5099.128,0
4672.768,0,5099.255,21
4672.897,0,5099.379,87
4673.023,154,5099.506,0
4673.151,0,5099.629,0
4673.275,0,5099.755,0
4673.405,0,5099.878,0
4673.529,0,5100,0
4673.658,0,5100.126,0
4673.786,211,5100.25,0
4673.91,0,5100.376,0
4674.04,0,5100.502,156
4674.167,0,5100.629,0
4674.29,0,5100.756,0
4674.631,0,5100.881,0
4674.757,0,5101.328,0
4674.886,88,5101.859,0
4675.012,19,5101.983,122
4675.136,46,5102.109,0
4675.375,0,5102.238,0
4675.501,0,5102.365,0
4675.628,86,5102.495,0
4675.754,0,5102.623,0
4675.881,147,5102.752,0
4676.009,0,5102.879,0
4676.137,0,5103.005,0
4676.264,77,5103.13,59
4676.389,0,5103.26,0
4676.842,76,5103.391,191
4677.372,0,5103.516,0
4677.5,0,5103.64,0
4677.628,0,5103.766,0
4677.755,0,5103.894,0
4677.884,58,5104.018,0
4678.011,68,5104.141,94
4678.137,70,5104.266,0
4678.266,94,5104.391,56
4678.604,36,5104.514,0
4679.452,0,5104.64,0
4679.582,0,5104.767,111
4679.708,0,5104.889,0
4679.835,0,5105.015,0
4679.961,0,5105.145,92
4680.087,65,5105.272,0
4680.208,0,5105.398,0
4680.331,0,5105.522,39
4680.458,0,5105.646,0
4680.58,85,5105.772,0
4680.705,0,5105.905,0
4680.821,0,5106.031,0
4680.932,0,5106.156,0
4681.043,0,5106.283,96
4681.152,79,5106.413,0
4681.926,0,5106.542,0
4682.455,0,5106.672,0
4682.693,0,5106.794,0
4682.821,0,5106.92,0
4682.948,108,5107.048,109
4683.075,0,5107.177,0
4683.201,170,5107.305,154
4683.327,176,5107.431,0
4683.455,0,5107.983,0
4684.004,0,5108.513,47
4684.536,92,5108.638,129
4684.663,85,5108.765,247
4684.788,69,5108.884,121
4684.915,0,5109.012,0
4685.04,0,5109.138,0
4685.168,0,5109.266,0
4685.294,80,5109.389,0
4685.421,0,5109.514,0
4685.552,48,5109.643,0
4685.68,0,5109.771,0
4685.81,0,5109.895,0
4685.934,0,5110.018,0
4686.062,0,5110.14,0
4686.193,0,5110.265,0
4686.748,0,5110.39,0
4687.596,0,5110.518,252
4688.126,0,5110.641,0
4688.253,66,5110.763,0
4688.704,0,5110.887,0
4689.234,0,5111.014,0
4689.363,0,5111.139,0
4689.813,0,5111.262,0
4690.343,0,5111.386,0
4690.473,78,5111.513,104
4690.602,80,5111.641,0
4690.839,0,5111.769,0
4691.288,0,5111.886,0
4691.818,28,5112.011,0
4691.951,58,5112.134,0
4692.507,0,5112.259,0
4693.036,0,5112.382,0
4693.163,0,5112.506,0
4693.719,0,5112.631,0
4694.248,0,5112.756,0
4694.377,63,5112.883,0
4694.507,62,5113.011,0
4695.061,0,5113.136,0
4695.59,0,5113.263,82
4695.933,0,5113.389,0
4696.463,85,5113.521,0
4696.917,0,5113.644,0
4697.447,75,5113.769,0
4697.577,0,5113.897,0
4698.135,0,5114.018,43
4698.666,170,5114.14,0
4698.793,0,5114.264,198
4698.922,22,5114.387,0
4699.051,0,5114.515,0
4699.178,0,5114.643,256
4699.413,0,5114.772,0
4699.535,0,5114.902,0
4699.662,66,5115.028,0
4700.11,0,5115.154,0
4700.641,75,5115.281,0
4700.771,0,5115.403,0
4700.901,0,5115.528,0
4701.028,0,5115.649,113
4701.154,0,5115.772,0
4701.282,0,5115.895,0
4701.407,0,5116.022,0
4701.53,0,5116.146,81
4701.658,0,5116.269,0
4701.785,0,5116.394,0
4701.912,0,5116.518,0
4702.042,0,5116.649,0
4702.17,0,5116.777,0
4702.614,0,5116.903,135
4703.144,0,5117.029,203
4703.273,107,5117.155,106
4703.399,0,5117.284,221
4703.526,0,5117.413,0
4703.653,67,5117.54,161
4703.782,0,5117.664,0
4703.911,78,5117.785,0
4704.038,0,5117.913,0
4704.164,0,5118.037,0
4704.292,158,5118.165,0
4704.421,0,5118.287,0
4704.551,0,5118.413,93
4705.002,0,5118.537,109
4705.537,0,5118.667,0
4705.663,73,5118.788,23
4706.008,0,5118.917,79
4706.539,0,5119.045,184
4707.098,70,5119.169,211
4707.628,55,5119.294,0
4707.757,0,5119.425,193
4708.096,0,5119.553,0
4708.627,0,5119.684,52
4708.752,0,5119.808,0
4708.88,0,5119.94,0
4709.008,0,5120.066,0
4709.137,0,5120.192,0
4709.266,0,5120.32,51
4709.394,0,5120.447,0
4709.517,0,5120.576,200
4709.647,0,5120.697,91
4709.77,173,5120.824,0
4709.895,0,5120.953,90
4710.022,0,5121.082,0
4710.15,0,5121.206,92
4710.278,0,5121.335,0
4710.407,115,5121.459,0
4710.539,0,5121.582,0
4710.664,0,5121.71,22
4710.789,0,5121.839,102
4710.918,29,5121.968,0
4711.476,49,5122.096,0
4711.602,0,5122.22,0
4712.05,0,5122.348,0
4712.581,0,5122.471,0
4712.71,0,5122.597,0
4712.838,38,5122.719,9
4712.967,0,5122.846,0
4713.096,0,5122.973,0
4713.225,11,5123.106,156
4713.351,0,5123.234,0
4713.479,55,5123.357,0
4713.926,0,5123.483,146
4714.881,67,5123.607,0
4715.517,0,5123.736,0
4715.646,0,5123.861,0
4715.773,0,5123.989,0
4715.899,0,5124.116,0
4716.025,69,5124.24,0
4716.152,61,5124.368,0
4716.277,40,5124.496,0
4716.407,89,5124.624,0
4716.534,0,5124.752,0
4716.661,81,5124.877,88
4716.788,0,5125.009,0
4716.916,0,5125.456,0
4717.045,0,5125.986,0
4717.176,0,5126.112,0
4717.303,0,5126.239,0
4717.852,0,5126.367,128
4718.382,0,5126.489,97
4718.502,0,5126.61,0
4718.63,0,5126.737,0
4719.082,0,5126.867,0
4719.611,0,5126.996,126
4719.736,0,5127.122,0
4719.859,0,5127.249,0
4719.987,147,5127.376,0
4720.114,0,5127.505,0
4720.241,0,5127.631,0
4720.365,0,5127.757,0
4720.917,0,5127.889,0
4721.447,0,5128.017,187
4721.572,0,5128.141,0
4722.13,52,5128.268,0
4722.66,0,5128.388,0
4722.787,0,5128.514,0
4722.916,94,5128.64,318
4723.039,0,5128.768,0
4723.166,0,5128.899,0
4723.292,72,5129.02,0
4723.745,0,5129.146,0
4724.699,0,5129.267,0
4725.043,80,5129.395,0
4725.168,0,5129.525,0
4725.513,40,5129.649,57
4726.043,80,5129.775,0
4726.174,0,5129.898,0
4726.303,26,5130.022,0
4726.425,0,5130.149,0
4726.551,69,5130.274,0
4726.68,0,5130.395,0
4726.808,0,5130.522,0
4726.934,0,5130.654,195
4727.383,0,5130.784,0
4727.913,0,5130.913,0
4728.363,0,5131.041,189
4729.317,0,5131.166,0
4730.166,0,5131.295,0
4730.695,0,5131.419,50
4731.15,0,5131.54,0
4731.681,0,5131.664,0
4731.81,0,5131.787,87
4732.259,0,5132.346,131
4733.107,0,5132.877,0
4733.638,0,5132.999,33
4733.768,0,5133.126,0
4733.897,0,5133.255,0
4734.024,0,5133.379,122
4734.145,0,5133.507,0
4734.702,0,5133.635,0
4735.232,0,5133.762,76
4735.358,0,5133.897,0
4735.482,0,5134.021,0
4735.606,0,5134.15,0
4735.732,60,5134.276,0
4735.852,158,5134.403,65
4735.982,0,5134.532,169
4736.108,46,5134.658,98
4736.238,0,5134.786,0
4736.36,0,5134.909,0
4736.487,0,5135.036,0
4736.611,0,5135.159,0
4736.733,0,5135.281,0
4736.856,0,5135.411,0
4736.984,0,5135.536,0
4737.114,0,5135.662,0
4737.238,172,5135.79,0
4737.361,0,5135.919,0
4737.489,0,5136.047,167
4737.939,75,5136.172,118
4738.47,0,5136.625,0
4738.595,0,5137.152,0
4738.724,0,5137.273,0
4738.847,0,5137.401,0
4738.976,0,5137.525,0
4739.215,78,5137.646,23
4739.346,0,5137.768,0
4739.472,0,5137.892,116
4739.923,0,5138.02,180
4740.453,0,5138.147,0
4740.581,0,5138.277,226
4740.709,210,5138.399,0
4740.837,0,5138.523,58
4740.966,0,5138.649,0
4741.09,0,5138.774,0
4741.219,0,5138.901,0
4741.347,108,5139.028,0
4741.472,0,5139.154,0
4741.597,37,5139.283,32
4741.723,0,5139.409,131
4741.849,0,5139.531,0
4741.976,0,5139.66,0
4742.102,49,5139.784,117
4742.228,69,5139.91,0
4742.355,0,5140.034,0
4742.484,0,5140.161,0
4742.606,0,5140.29,0
4742.731,67,5140.416,0
4743.182,0,5140.544,0
4743.712,47,5140.667,62
4743.838,0,5140.796,102
4743.966,58,5140.923,0
4744.413,0,5141.051,0
4744.943,0,5141.178,22
4745.056,0,5141.301,51
4745.187,0,5141.427,0
4745.297,0,5141.555,0
4745.425,370,5141.682,121
4745.553,46,5141.81,0
4745.678,0,5141.936,0
4746.024,0,5142.063,0
4746.554,0,5142.19,106
4747.111,0,5142.315,0
4747.854,0,5142.437,21
4748.49,0,5142.563,0
4748.615,91,5142.689,0
4748.743,0,5142.814,0
4748.869,0,5142.942,301
4748.997,0,5143.069,113
4749.124,0,5143.191,0
4749.254,0,5143.317,0
4749.381,0,5143.444,0
4749.509,0,5143.568,0
4749.637,0,5143.692,0
4749.765,0,5143.815,0
4749.889,56,5143.942,215
4750.016,0,5144.065,206
4750.137,0,5144.187,98
4750.258,0,5144.318,101
4750.386,0,5144.44,0
4750.52,0,5144.569,0
4750.648,0,5144.699,0
4750.772,0,5144.821,0
4750.898,84,5144.949,89
4751.022,0,5145.075,0
4751.15,0,5145.201,62
4751.278,0,5145.331,139
4751.406,9,5145.455,0
4751.534,54,5145.577,44
4751.662,0,5145.702,0
4751.79,0,5145.828,10
4751.917,202,5145.952,0
4752.042,0,5146.08,212
4752.166,208,5146.211,33
4752.292,0,5146.339,0
4752.422,0,5146.469,10
4752.981,50,5146.591,0
4753.106,73,5146.714,0
4753.233,0,5146.843,0
4753.361,0,5146.97,0
4753.49,60,5147.095,0
4753.62,146,5147.232,0
4753.739,0,5147.355,0
4753.868,0,5147.481,0
4753.994,116,5147.604,0
4754.122,71,5147.728,150
4754.247,0,5147.853,0
4754.368,0,5147.978,92
4754.488,0,5148.102,0
4754.613,0,5148.228,55
4754.736,0,5148.356,155
4754.974,0,5148.485,84
4755.102,25,5148.608,97
4755.229,0,5148.736,116
4755.356,119,5148.859,48
4755.482,155,5148.987,0
4755.612,0,5149.115,228
4755.737,18,5149.463,0
4755.861,0,5149.993,117
4755.99,91,5150.122,51
4756.115,0,5150.251,48
4756.246,0,5150.379,0
4756.372,0,5150.506,0
4756.498,107,5150.631,0
4756.626,71,5150.756,0
4756.754,0,5150.882,150
4756.878,0,5151.007,0
4757.004,0,5151.132,0
4757.131,0,5151.258,215
4757.258,0,5151.387,0
4757.385,0,5151.514,0
4757.51,0,5151.641,102
4757.634,61,5151.766,0
4757.762,55,5151.895,0
4757.889,0,5152.022,0
4758.019,0,5152.148,0
4758.148,0,5152.273,0
4758.277,0,5152.401,0
4758.406,0,5152.531,86
4758.534,165,5152.657,0
4758.664,0,5152.783,0
4758.79,0,5152.904,192
4758.918,9,5153.034,0
4759.044,0,5153.165,0
4759.172,0,5153.286,192
4759.3,0,5153.41,0
4759.43,0,5153.539,118
4759.561,0,5153.669,0
4759.689,0,5153.798,0
4759.813,43,5153.925,0
4759.942,0,5154.051,99
4760.069,40,5154.175,0
4760.196,0,5154.299,0
4760.315,0,5154.429,0
4760.441,0,5154.549,0
4760.569,0,5154.678,79
4760.698,61,5154.808,169
4760.824,96,5154.933,0
4760.95,0,5155.063,0
4761.076,0,5155.187,193
4761.207,0,5155.315,124
4761.335,0,5155.443,0
4761.46,0,5155.573,85
4761.583,0,5155.704,0
4761.705,0,5155.824,0
4761.834,0,5156.381,0
4761.955,0,5156.911,137
4762.082,0,5157.034,0
4762.21,0,5157.162,65
4762.337,0,5157.285,82
4762.466,102,5157.412,167
4762.593,0,5157.536,0
4762.721,0,5157.666,0
4762.849,0,5157.794,0
4762.971,0,5157.919,0
4763.099,89,5158.046,136
4763.44,0,5158.171,64
4763.567,0,5158.294,0
4763.695,0,5158.425,48
4763.824,0,5158.551,0
4763.952,0,5158.682,0
4764.08,0,5158.811,0
4764.204,0,5158.938,0
4764.33,0,5159.068,0
4764.461,0,5159.188,116
4764.587,0,5159.313,0
4764.714,0,5159.434,0
